Date,Category,Likes,Shares,Reposts,Comments
2015-07-30,Music,388,436,138,30
2015-07-30,Food,7373,415,129,5582
2015-07-30,Travel,7649,88,38,6274
2015-07-30,Fitness,9126,688,184,6802
2015-07-30,Health,2668,530,64,5726
2015-07-30,Culture,7150,489,168,5271
2015-07-30,Family,4649,727,170,9956
2015-07-30,Music,8902,963,32,4856
2015-07-30,Food,8431,178,143,2886
2015-07-30,Music,7910,230,72,6434
2015-07-30,Culture,6912,88,142,4025
2015-07-31,Health,6008,828,36,8322
2015-07-31,Family,7420,674,95,5535
2015-07-31,Culture,4656,729,149,8989
2015-07-31,Food,1277,272,110,9220
2015-07-31,Food,1575,461,126,3235
2015-07-31,Family,4403,530,99,739
2015-07-31,Family,1541,158,62,6056
2015-07-31,Culture,7545,671,189,4036
2015-07-31,Family,5883,835,22,697
2015-07-31,Food,7366,21,45,5770
2015-07-31,Family,7569,262,18,3725
2015-07-31,Family,5616,78,48,6498
2015-07-31,Culture,2515,851,35,3357
2015-07-31,Music,1589,453,182,1402
2015-07-31,Travel,4213,701,58,7482
2015-07-31,Travel,1582,919,137,6679
2015-07-31,Health,3022,361,50,6203
2015-07-31,Music,4137,533,147,2099
2015-07-31,Food,3329,263,110,6536
2015-07-31,Culture,8091,385,13,5271
2015-07-31,Fashion,8664,831,140,5504
2015-07-31,Travel,3161,764,114,3526
2015-07-31,Family,287,388,0,3845
2015-07-31,Food,4779,697,65,5630
2015-07-31,Fashion,6468,226,148,1146
2015-07-31,Fashion,6635,790,19,1321
2015-07-31,Culture,3195,801,6,4718
2015-07-31,Health,6582,876,73,3627
2015-08-01,Culture,6448,322,43,4002
2015-08-01,Food,5356,561,82,5876
2015-08-01,Health,5570,902,176,20
2015-08-01,Fitness,7986,95,108,3925
2015-08-01,Fitness,9115,72,74,509
2015-08-01,Music,2470,876,46,4012
2015-08-01,Culture,3201,829,65,4421
2015-08-01,Fitness,8114,502,140,1515
2015-08-01,Culture,6343,271,139,5677
2015-08-01,Health,3627,241,13,2408
2015-08-01,Fashion,8748,961,23,4898
2015-08-01,Food,918,738,10,197
2015-08-01,Family,7508,907,179,4280
2015-08-01,Health,5456,321,79,5549
2015-08-01,Food,2530,741,133,9804
2015-08-01,Fitness,675,419,76,2393
2015-08-01,Fitness,6386,439,112,4347
2015-08-01,Music,5660,369,94,2928
2015-08-01,Music,9273,365,120,3542
2015-08-01,Fashion,8493,917,130,3542
2015-08-01,Fashion,7259,739,95,5809
2015-08-01,Culture,5255,276,88,5830
2015-08-01,Music,1665,594,31,504
2015-08-01,Health,4501,595,55,2541
2015-08-01,Fitness,982,783,40,5731
2015-08-01,Fashion,2291,907,57,1855
2015-08-01,Travel,5597,411,7,7579
2015-08-02,Health,5333,840,4,2478
2015-08-02,Culture,3897,158,190,8239
2015-08-02,Music,9311,674,85,4555
2015-08-02,Family,8873,575,66,1766
2015-08-02,Music,2586,914,117,1184
2015-08-02,Music,1030,958,105,7937
2015-08-02,Health,779,695,116,9399
2015-08-02,Family,2179,411,127,706
2015-08-02,Fitness,275,60,77,1064
2015-08-02,Family,7749,565,35,7827
2015-08-02,Fashion,1274,439,46,3040
2015-08-02,Health,2754,42,195,9663
2015-08-02,Music,8845,402,11,3215
2015-08-02,Food,9665,912,112,8037
2015-08-02,Music,6965,613,106,3378
2015-08-02,Music,388,532,110,742
2015-08-02,Fashion,3007,767,137,1638
2015-08-02,Food,2104,352,6,9704
2015-08-02,Fashion,9507,668,16,7536
2015-08-02,Food,7640,688,104,9085
2015-08-02,Travel,4846,554,85,6383
2015-08-02,Food,6796,620,142,8448
2015-08-02,Culture,8523,192,46,7868
2015-08-02,Family,6025,515,108,1489
2015-08-02,Food,7884,478,121,8160
2015-08-02,Music,3990,270,33,7051
2015-08-02,Health,4220,976,75,2982
2015-08-02,Culture,5500,275,29,9176
2015-08-03,Culture,8803,465,52,2609
2015-08-03,Fashion,1823,407,169,5541
2015-08-03,Fashion,5206,164,40,1423
2015-08-03,Culture,4690,250,140,9732
2015-08-03,Family,379,703,44,1501
2015-08-03,Health,9789,194,151,7231
2015-08-03,Fashion,4756,222,16,8111
2015-08-03,Family,691,744,5,3985
2015-08-03,Travel,8171,717,132,8786
2015-08-03,Fitness,6756,178,79,6196
2015-08-03,Fitness,7374,914,14,4374
2015-08-03,Food,1523,652,120,3311
2015-08-03,Music,6685,514,119,5474
2015-08-03,Travel,4686,986,41,6661
2015-08-03,Fitness,2642,548,91,2525
2015-08-03,Family,9970,925,99,8724
2015-08-03,Music,9096,974,73,1842
2015-08-03,Fashion,9893,440,69,75
2015-08-03,Fashion,9223,390,2,2406
2015-08-03,Fashion,815,221,84,8148
2015-08-03,Food,8885,186,107,4797
2015-08-03,Food,1872,333,8,8545
2015-08-03,Health,7676,223,145,2456
2015-08-03,Fashion,8309,793,29,8524
2015-08-03,Culture,423,707,90,98
2015-08-03,Music,5808,769,54,6208
2015-08-03,Fitness,146,194,108,5032
2015-08-04,Food,2933,926,16,162
2015-08-04,Health,1128,946,22,2196
2015-08-04,Culture,3858,130,180,2008
2015-08-04,Music,405,639,46,4633
2015-08-04,Fitness,2739,953,60,3873
2015-08-04,Culture,3948,936,2,9073
2015-08-04,Music,9995,997,185,803
2015-08-04,Health,6517,615,11,9511
2015-08-04,Travel,3225,590,121,5975
2015-08-04,Fashion,5728,9,104,8268
2015-08-04,Culture,5121,652,165,6854
2015-08-04,Culture,6702,603,182,851
2015-08-04,Culture,7875,849,16,7212
2015-08-04,Family,2173,596,47,1074
2015-08-04,Music,3826,966,57,9705
2015-08-04,Music,7361,193,6,5341
2015-08-04,Health,4575,612,197,6079
2015-08-04,Health,6076,681,11,8091
2015-08-04,Health,9305,446,22,4239
2015-08-04,Travel,1202,19,39,9920
2015-08-04,Family,147,851,152,2543
2015-08-04,Health,9960,604,112,7341
2015-08-04,Health,9643,183,42,8587
2015-08-04,Family,8128,293,28,371
2015-08-04,Fashion,9439,334,122,6782
2015-08-04,Culture,602,732,114,7556
2015-08-04,Travel,348,835,157,3901
2015-08-05,Fitness,2700,873,161,3916
2015-08-05,Music,2406,47,123,5671
2015-08-05,Food,3101,842,58,9351
2015-08-05,Fashion,4973,853,14,7539
2015-08-05,Fashion,8270,629,56,60
2015-08-05,Family,454,601,76,829
2015-08-05,Health,2167,559,54,3765
2015-08-05,Fashion,8898,353,149,2422
2015-08-05,Family,6158,792,148,1029
2015-08-05,Health,4299,574,27,1580
2015-08-05,Travel,2752,783,136,8351
2015-08-05,Food,7878,323,99,1208
2015-08-05,Music,6832,253,191,5858
2015-08-05,Music,3480,225,84,1512
2015-08-05,Health,7746,245,111,2160
2015-08-05,Food,4565,97,65,9844
2015-08-05,Food,1158,314,74,171
2015-08-05,Fitness,9381,722,148,3691
2015-08-05,Culture,4903,299,112,2165
2015-08-05,Travel,3642,861,158,7287
2015-08-05,Health,784,493,122,8512
2015-08-05,Fashion,7995,475,98,7948
2015-08-05,Culture,8931,160,47,8225
2015-08-05,Food,8017,515,179,1921
2015-08-05,Travel,7703,326,43,7886
2015-08-05,Family,3759,214,51,5151
2015-08-05,Culture,6542,731,20,6155
2015-08-05,Health,3059,933,56,7255
2015-08-06,Fashion,8633,339,162,6595
2015-08-06,Fitness,474,754,67,6835
2015-08-06,Fitness,2245,124,120,1825
2015-08-06,Fashion,4201,15,160,4940
2015-08-06,Fitness,4421,903,76,6685
2015-08-06,Culture,1519,696,80,278
2015-08-06,Food,3572,639,174,9386
2015-08-06,Travel,6920,680,2,6820
2015-08-06,Fitness,6023,746,173,4005
2015-08-06,Health,3388,455,167,593
2015-08-06,Food,1242,774,119,7286
2015-08-06,Family,7632,587,99,7133
2015-08-06,Family,6267,132,180,2996
2015-08-06,Health,8803,655,28,7573
2015-08-06,Culture,8196,523,94,2995
2015-08-06,Health,1399,116,71,6735
2015-08-06,Family,8293,878,194,6536
2015-08-06,Culture,5144,836,108,35
2015-08-06,Food,1245,197,194,4342
2015-08-06,Family,889,634,132,4810
2015-08-06,Culture,6286,401,47,6238
2015-08-06,Health,5258,766,197,5320
2015-08-06,Food,5366,4,41,8875
2015-08-06,Family,5932,27,4,8634
2015-08-06,Health,6135,178,76,2443
2015-08-06,Music,8225,688,23,2434
2015-08-06,Fitness,2731,381,39,1455
2015-08-07,Food,8571,696,18,2347
2015-08-07,Culture,990,472,199,3921
2015-08-07,Fashion,7775,756,47,6981
2015-08-07,Music,2571,930,114,6526
2015-08-07,Travel,8489,896,91,5412
2015-08-07,Travel,679,716,199,9830
2015-08-07,Food,5424,911,49,2432
2015-08-07,Food,953,808,85,9254
2015-08-07,Culture,4631,639,16,1294
2015-08-07,Music,4609,849,68,1614
2015-08-07,Health,4845,159,14,1265
2015-08-07,Health,8201,335,55,9792
2015-08-07,Culture,96,479,80,9044
2015-08-07,Fitness,197,496,68,5418
2015-08-07,Music,8434,228,171,2863
2015-08-07,Culture,2843,266,106,4842
2015-08-07,Food,8315,987,166,5275
2015-08-07,Fitness,5756,558,100,4914
2015-08-07,Food,6370,558,51,9309
2015-08-07,Travel,8492,533,36,5426
2015-08-07,Culture,4271,824,137,8149
2015-08-07,Culture,5206,655,98,9464
2015-08-07,Family,7577,642,168,8323
2015-08-07,Culture,1279,257,47,9415
2015-08-07,Culture,9835,724,174,1005
2015-08-07,Music,4133,61,82,3224
2015-08-07,Fashion,5488,260,50,8015
2015-08-07,Culture,2111,574,46,5299
2015-08-08,Music,7485,786,199,5808
2015-08-08,Health,2781,43,31,3829
2015-08-08,Culture,4180,815,137,9261
2015-08-08,Travel,844,883,139,9862
2015-08-08,Fitness,6093,144,157,3746
2015-08-08,Travel,5704,326,5,6067
2015-08-08,Fashion,8639,694,158,9641
2015-08-08,Culture,4515,384,64,2023
2015-08-08,Health,3572,273,82,7630
2015-08-08,Fashion,9233,513,182,8032
2015-08-08,Music,3891,222,185,2535
2015-08-08,Fitness,3376,428,104,7191
2015-08-08,Health,8920,764,22,6316
2015-08-08,Music,1743,107,50,1113
2015-08-08,Culture,293,953,191,8720
2015-08-08,Travel,549,578,181,9873
2015-08-08,Travel,2894,689,73,2357
2015-08-08,Food,6900,114,24,4968
2015-08-08,Culture,6415,116,68,2601
2015-08-08,Fitness,571,228,48,2061
2015-08-08,Food,867,267,62,9506
2015-08-08,Family,9550,109,199,1560
2015-08-08,Travel,2638,443,185,1817
2015-08-08,Family,8022,422,42,6306
2015-08-08,Family,4981,328,83,7213
2015-08-08,Music,1152,842,107,8923
2015-08-08,Culture,8553,257,147,705
2015-08-09,Health,2378,108,168,9950
2015-08-09,Family,1520,885,67,967
2015-08-09,Fashion,2242,142,65,6807
2015-08-09,Culture,4051,161,163,8243
2015-08-09,Fashion,1521,850,197,7401
2015-08-09,Food,2380,143,80,5015
2015-08-09,Travel,3529,235,99,5418
2015-08-09,Travel,5709,359,160,280
2015-08-09,Family,5225,901,54,1480
2015-08-09,Fashion,3900,386,129,6899
2015-08-09,Travel,9596,42,64,2793
2015-08-09,Family,6636,427,160,4008
2015-08-09,Music,4084,904,181,9501
2015-08-09,Fitness,1287,79,92,7439
2015-08-09,Music,6744,415,107,6385
2015-08-09,Music,2775,253,175,3502
2015-08-09,Travel,7665,697,38,3902
2015-08-09,Fitness,2819,387,53,9924
2015-08-09,Family,430,844,147,914
2015-08-09,Music,9016,102,152,414
2015-08-09,Food,6375,877,85,4724
2015-08-09,Health,2975,216,81,9295
2015-08-09,Music,8640,778,104,9003
2015-08-09,Music,3567,85,110,733
2015-08-09,Family,3524,278,141,3573
2015-08-09,Fashion,3030,505,110,8155
2015-08-09,Travel,6125,199,121,9863
2015-08-10,Family,3261,190,153,440
2015-08-10,Health,3400,736,132,3036
2015-08-10,Family,6870,869,123,61
2015-08-10,Food,6326,835,98,3977
2015-08-10,Music,893,203,126,7768
2015-08-10,Family,5951,170,142,7493
2015-08-10,Food,6011,925,94,4041
2015-08-10,Culture,5643,629,19,3959
2015-08-10,Health,5513,327,173,6236
2015-08-10,Fashion,3134,94,14,2309
2015-08-10,Music,7505,795,163,488
2015-08-10,Family,4349,982,74,7656
2015-08-10,Family,4811,890,198,4958
2015-08-10,Fashion,9127,100,15,781
2015-08-10,Health,1268,98,147,517
2015-08-10,Food,8448,918,32,6870
2015-08-10,Family,247,7,152,4096
2015-08-10,Family,4854,826,15,1410
2015-08-10,Culture,6040,442,151,7752
2015-08-10,Music,8121,453,116,1888
2015-08-10,Music,3129,349,34,8540
2015-08-10,Culture,8687,452,48,2467
2015-08-10,Food,6292,779,13,1346
2015-08-10,Fitness,1437,701,133,7094
2015-08-10,Family,3129,47,56,8094
2015-08-10,Music,74,381,166,4023
2015-08-10,Food,7837,451,189,6928
2015-08-10,Family,3712,394,21,6968
2015-08-11,Travel,1848,802,151,6645
2015-08-11,Family,2183,709,54,5998
2015-08-11,Travel,5893,780,43,6591
2015-08-11,Culture,6736,312,108,4588
2015-08-11,Travel,4532,738,55,6696
2015-08-11,Health,6909,809,166,1228
2015-08-11,Fitness,2574,725,40,1274
2015-08-11,Food,7910,204,189,7548
2015-08-11,Music,1180,196,15,2103
2015-08-11,Health,98,873,73,3905
2015-08-11,Food,4016,581,171,6155
2015-08-11,Health,6518,682,122,7213
2015-08-11,Food,940,693,56,3389
2015-08-11,Fashion,352,679,186,6650
2015-08-11,Culture,3041,558,53,6378
2015-08-11,Food,9458,286,78,2802
2015-08-11,Health,3379,270,175,4159
2015-08-11,Fashion,2187,500,54,8832
2015-08-11,Music,437,765,176,3622
2015-08-11,Fitness,2275,120,52,8333
2015-08-11,Family,9739,588,161,227
2015-08-11,Music,3682,514,7,7238
2015-08-11,Health,1423,855,150,2570
2015-08-11,Culture,8349,408,132,4694
2015-08-11,Culture,1957,572,39,6645
2015-08-11,Fashion,3577,703,88,9873
2015-08-11,Family,6397,100,57,4112
2015-08-12,Fitness,6333,174,140,6311
2015-08-12,Food,5944,993,167,5327
2015-08-12,Travel,270,1,179,6897
2015-08-12,Fitness,346,661,88,4259
2015-08-12,Fitness,9789,655,54,819
2015-08-12,Culture,8472,36,10,9954
2015-08-12,Fitness,2750,261,79,8384
2015-08-12,Food,8034,301,142,6592
2015-08-12,Fitness,2364,183,196,198
2015-08-12,Culture,3416,780,81,946
2015-08-12,Fitness,5025,859,14,23
2015-08-12,Culture,7806,62,52,8316
2015-08-12,Culture,8052,659,53,6444
2015-08-12,Travel,7961,590,107,1188
2015-08-12,Fitness,7145,921,149,6719
2015-08-12,Food,3932,259,179,6456
2015-08-12,Travel,6306,863,164,3690
2015-08-12,Health,5139,46,28,8948
2015-08-12,Fashion,8943,239,159,6940
2015-08-12,Music,7263,922,92,4947
2015-08-12,Travel,5626,904,174,7052
2015-08-12,Fashion,1675,320,115,7065
2015-08-12,Food,7737,3,89,9887
2015-08-12,Food,7113,479,18,297
2015-08-12,Culture,919,777,118,4133
2015-08-12,Music,7205,784,107,5754
2015-08-12,Fashion,7337,731,148,6415
2015-08-12,Fitness,6601,246,9,1978
2015-08-13,Music,4243,16,150,879
2015-08-13,Travel,4336,964,128,8496
2015-08-13,Fashion,3378,393,195,5509
2015-08-13,Fitness,5288,244,4,9416
2015-08-13,Family,6044,34,10,3469
2015-08-13,Food,6206,659,12,2685
2015-08-13,Fashion,7289,730,138,8725
2015-08-13,Travel,8941,202,20,4399
2015-08-13,Family,7622,636,152,8412
2015-08-13,Food,1052,104,28,9445
2015-08-13,Culture,7746,259,124,2900
2015-08-13,Culture,4179,712,59,386
2015-08-13,Music,1773,157,97,8274
2015-08-13,Family,9420,951,92,1733
2015-08-13,Music,2679,680,143,8790
2015-08-13,Travel,9816,647,12,967
2015-08-13,Culture,9751,879,38,52
2015-08-13,Culture,4480,355,92,3111
2015-08-13,Health,5999,812,128,6656
2015-08-13,Music,7408,121,73,7819
2015-08-13,Music,5607,958,149,4697
2015-08-13,Music,4779,581,79,533
2015-08-13,Travel,9815,595,177,867
2015-08-13,Music,8207,181,125,6792
2015-08-13,Family,7627,311,57,9803
2015-08-13,Family,3270,539,32,8309
2015-08-13,Family,2334,520,2,2573
2015-08-14,Health,7842,354,15,3801
2015-08-14,Fitness,7859,970,122,1358
2015-08-14,Fitness,9195,212,196,1462
2015-08-14,Food,5319,106,55,233
2015-08-14,Family,6704,938,118,7441
2015-08-14,Fashion,8659,474,52,5414
2015-08-14,Travel,5224,628,192,331
2015-08-14,Family,950,608,130,5074
2015-08-14,Travel,4233,544,196,5755
2015-08-14,Food,6954,357,167,582
2015-08-14,Family,6223,621,41,8238
2015-08-14,Fitness,2257,217,194,3181
2015-08-14,Food,596,315,123,8315
2015-08-14,Travel,8295,502,131,1411
2015-08-14,Food,8272,371,74,808
2015-08-14,Travel,4669,739,22,6575
2015-08-14,Health,2561,971,158,1834
2015-08-14,Health,2354,239,28,1234
2015-08-14,Travel,202,414,112,3037
2015-08-14,Culture,7877,787,65,405
2015-08-14,Fashion,203,164,137,7914
2015-08-14,Music,1386,45,122,6664
2015-08-14,Food,1923,982,108,8189
2015-08-14,Food,6678,948,60,9586
2015-08-14,Culture,7339,685,144,6849
2015-08-14,Culture,1955,792,67,7489
2015-08-14,Music,8555,238,9,4004
2015-08-15,Music,3499,131,22,3471
2015-08-15,Health,5520,185,125,1451
2015-08-15,Fashion,5057,737,120,4735
2015-08-15,Family,8167,123,70,1989
2015-08-15,Music,4361,153,84,9629
2015-08-15,Fashion,9687,86,186,9736
2015-08-15,Culture,983,768,48,4944
2015-08-15,Music,2918,496,13,2509
2015-08-15,Fitness,8469,790,174,4663
2015-08-15,Culture,5244,647,130,4028
2015-08-15,Health,7609,783,1,8203
2015-08-15,Fitness,7899,784,28,4991
2015-08-15,Music,6408,444,191,5174
2015-08-15,Food,5082,749,144,1634
2015-08-15,Travel,7761,662,176,2050
2015-08-15,Music,3513,361,26,6357
2015-08-15,Fitness,2418,536,129,6121
2015-08-15,Family,9940,245,157,8175
2015-08-15,Food,5345,81,197,7125
2015-08-15,Health,4201,236,19,7799
2015-08-15,Travel,3971,660,93,8646
2015-08-15,Fashion,9909,536,30,8554
2015-08-15,Culture,2662,24,198,3919
2015-08-15,Fitness,4674,847,12,2496
2015-08-15,Fitness,3019,139,16,4485
2015-08-15,Fitness,160,113,118,8502
2015-08-15,Travel,8932,643,153,8316
2015-08-15,Food,6106,534,76,2533
2015-08-16,Health,3451,422,45,5673
2015-08-16,Culture,106,144,92,5345
2015-08-16,Travel,5030,791,177,6784
2015-08-16,Culture,7060,674,190,8289
2015-08-16,Culture,1849,101,104,8754
2015-08-16,Fitness,7793,420,49,5247
2015-08-16,Travel,6363,772,180,8199
2015-08-16,Culture,7456,253,40,8987
2015-08-16,Food,3833,179,104,3020
2015-08-16,Travel,9448,608,110,250
2015-08-16,Health,2839,494,33,8519
2015-08-16,Culture,8215,84,148,8891
2015-08-16,Fashion,190,148,115,5678
2015-08-16,Food,472,537,152,3777
2015-08-16,Health,5216,65,159,9243
2015-08-16,Travel,903,399,140,7580
2015-08-16,Culture,4545,222,136,1529
2015-08-16,Fashion,1701,268,13,6533
2015-08-16,Food,7192,276,137,3070
2015-08-16,Family,1105,850,199,2053
2015-08-16,Food,892,816,140,4264
2015-08-16,Food,9738,420,97,1304
2015-08-16,Health,8730,979,159,4606
2015-08-16,Culture,2726,582,178,8373
2015-08-16,Culture,7002,486,186,8002
2015-08-16,Music,387,540,27,6757
2015-08-16,Fashion,9044,498,94,1792
2015-08-17,Fitness,6212,13,52,6401
2015-08-17,Health,4962,643,131,1303
2015-08-17,Travel,500,262,54,4112
2015-08-17,Travel,8677,785,15,5348
2015-08-17,Travel,3385,699,149,6829
2015-08-17,Fashion,7183,674,137,4281
2015-08-17,Culture,5144,892,91,3041
2015-08-17,Culture,9334,912,164,2490
2015-08-17,Fashion,1409,474,140,1489
2015-08-17,Family,7826,273,75,6101
2015-08-17,Culture,615,372,125,3585
2015-08-17,Travel,116,195,144,4566
2015-08-17,Food,4252,771,131,4521
2015-08-17,Health,2794,864,32,2253
2015-08-17,Food,5955,261,93,863
2015-08-17,Travel,6894,842,88,1628
2015-08-17,Fitness,8426,989,11,3119
2015-08-17,Health,884,703,139,6035
2015-08-17,Music,8623,19,26,3671
2015-08-17,Culture,4453,584,199,8711
2015-08-17,Travel,6706,10,147,7280
2015-08-17,Fitness,7671,579,59,3737
2015-08-17,Health,2640,211,184,3252
2015-08-17,Food,8330,727,71,497
2015-08-17,Culture,7112,958,106,3470
2015-08-17,Fashion,4397,97,25,4259
2015-08-17,Culture,5803,976,71,9958
2015-08-18,Fashion,2502,917,12,5049
2015-08-18,Travel,4007,631,57,7225
2015-08-18,Music,8675,233,69,1468
2015-08-18,Food,1648,948,155,5908
2015-08-18,Health,1789,286,196,1413
2015-08-18,Culture,3067,110,132,5212
2015-08-18,Music,9737,755,109,6966
2015-08-18,Fitness,5430,307,119,4727
2015-08-18,Family,917,819,55,1932
2015-08-18,Music,927,213,157,943
2015-08-18,Music,9170,416,78,5130
2015-08-18,Music,6504,958,133,2327
2015-08-18,Fashion,612,80,76,6269
2015-08-18,Health,2309,251,148,993
2015-08-18,Fashion,9010,467,193,4001
2015-08-18,Fashion,5916,252,148,3036
2015-08-18,Music,3545,298,81,8906
2015-08-18,Music,6872,304,15,7799
2015-08-18,Fitness,1228,978,58,6437
2015-08-18,Food,9409,126,91,2007
2015-08-18,Travel,8161,609,101,1021
2015-08-18,Family,5348,375,12,4703
2015-08-18,Health,5328,518,34,7479
2015-08-18,Health,8482,567,134,6488
2015-08-18,Culture,4029,905,119,5497
2015-08-18,Fitness,2087,751,104,923
2015-08-18,Food,3717,251,142,3820
2015-08-18,Travel,8567,771,130,2020
2015-08-19,Food,8724,413,115,4037
2015-08-19,Family,5366,898,9,6171
2015-08-19,Fitness,4295,867,114,9537
2015-08-19,Fashion,9645,250,129,5691
2015-08-19,Culture,6396,210,46,3156
2015-08-19,Fashion,5627,813,31,1951
2015-08-19,Health,7163,75,19,1639
2015-08-19,Fashion,7290,270,53,4860
2015-08-19,Music,9579,769,199,3677
2015-08-19,Travel,7887,257,74,9460
2015-08-19,Health,9603,117,73,533
2015-08-19,Food,9222,528,0,2660
2015-08-19,Fitness,7823,789,25,9681
2015-08-19,Fashion,2378,813,183,2970
2015-08-19,Fashion,1639,214,3,9336
2015-08-19,Health,4097,409,94,756
2015-08-19,Fashion,2145,559,57,6757
2015-08-19,Fitness,4370,887,189,434
2015-08-19,Food,1832,256,82,2871
2015-08-19,Food,2300,826,145,5401
2015-08-19,Fitness,2976,729,24,2958
2015-08-19,Family,3146,295,147,1202
2015-08-19,Health,9249,688,46,7635
2015-08-19,Fitness,8245,227,27,6702
2015-08-19,Travel,7138,510,51,6875
2015-08-19,Family,9844,724,91,6649
2015-08-19,Food,1404,452,52,4909
2015-08-20,Health,6310,788,124,3002
2015-08-20,Food,233,64,164,9802
2015-08-20,Health,5118,403,42,2670
2015-08-20,Family,2351,322,149,696
2015-08-20,Fashion,8734,795,190,4974
2015-08-20,Fitness,7260,869,188,4218
2015-08-20,Fashion,4913,879,156,6549
2015-08-20,Travel,1914,267,82,2888
